event_index,node_id,depth,candidate_count,selected_candidate_index,selected_variable_index,selected_variable_name,variable_family,lp_value,fractionality,selected_q,selected_bias,selected_biased,q_mean,q_std,q_min,q_max,q_top1_top2_margin,bias_mode,lambda_prim,primal_bound,dual_bound,gap,lp_iterations,nodes,graph_extract_time_seconds,inference_time_seconds,selection_time_seconds,selected_is_candidate,result,fallback_reason,source_file,method,instance_id,prim_score,extract_time_seconds
31,63,30,110,12,71,t_m_17_3,m,0.001,0.001,-25.806060791015625,0.0,-25.806060791015625,-26.312813533436167,0.2907133834744023,-26.92613220214844,-25.62067604064941,0.1853847503662109,prim,0.5,1e+20,0.0096120999999999,1e+20,13289,32,0.0135743589999999,0.354043333,0.374518028,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.0135743589999999
32,64,31,111,30,299,t_z_56_44_1,z,0.001,0.001,-26.18424415588379,1.0,-25.68424415588379,-26.33897860415347,0.3019360106596975,-26.95099258422852,-25.630231857299805,0.2000026702880859,prim,0.5,1e+20,0.0096120999999999,1e+20,13297,33,0.0130893969999999,0.427653967,0.4476460509999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,1.0,0.0130893969999999
33,67,32,110,8,51,t_m_12_3,m,0.004666666666667,0.004666666666667,-25.842269897460938,0.0,-25.842269897460938,-26.34656358198686,0.3024636212496058,-26.957443237304688,-25.637544631958008,0.2047252655029296,prim,0.5,1e+20,0.0096120999999999,1e+20,13299,34,0.012894284,0.4049780259999999,0.424835952,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.012894284
34,68,33,108,10,69,t_m_17_1,m,0.001,0.001,-25.855653762817383,0.0,-25.855653762817383,-26.360545017101146,0.2956148214191328,-26.916133880615234,-25.633888244628903,0.2217655181884765,prim,0.5,1e+20,0.0096120999999999,1e+20,13306,35,0.0130601339999999,0.409751238,0.4296905469999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.0130601339999999
35,71,34,106,3,22,t_m_5_2,m,0.0003333333333335,0.0003333333333335,-25.92194175720215,0.3000000119209289,-25.771942138671875,-26.465500147837517,0.3046323267410637,-27.045001983642575,-25.631580352783203,0.2057361602783203,prim,0.5,1e+20,0.0096120999999999,1e+20,13350,36,0.012847446,0.4228268159999999,0.442563174,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.3000000119209289,0.012847446
36,73,35,94,6,52,t_m_13_0,m,0.2503333333333335,0.2503333333333335,-25.758134841918945,0.0,-25.758134841918945,-26.39130988019578,0.280616655721719,-26.977479934692383,-25.646324157714844,0.1118106842041015,prim,0.5,1e+20,0.0096120999999999,1e+20,13377,37,0.01294641,0.389540288,0.4092849089999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.01294641
37,75,36,96,2,32,t_m_8_0,m,0.2516666666666667,0.2516666666666667,-25.79024124145508,0.0,-25.79024124145508,-26.41190032164256,0.2790554630058202,-27.007051467895508,-25.655614852905277,0.1346263885498046,prim,0.5,1e+20,0.0096120999999999,1e+20,13387,38,0.0132367519999999,0.384514018,0.4046119289999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.0132367519999999
38,77,37,98,6,95,t_z_2_1_3,z,0.9986666666666664,0.9986666666666664,-25.66157531738281,-0.5,-25.91157531738281,-26.44796912524165,0.2762156018928555,-27.06088638305664,-25.66157531738281,0.1835746765136718,prim,0.5,1e+20,0.0096120999999999,1e+20,13413,39,0.013043984,0.367256798,0.3871224389999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.013043984
39,79,38,97,0,13,t_m_3_1,m,0.0013333333333334,0.0013333333333334,-25.961713790893555,0.0,-25.961713790893555,-26.462337670866976,0.2658161083234863,-27.067840576171875,-25.845230102539062,0.0715236663818359,prim,0.5,1e+20,0.0096120999999999,1e+20,13414,40,0.01340438,0.381137779,0.401386422,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.01340438
40,81,39,88,1,41,t_m_10_1,m,0.25,0.25,-25.82467269897461,0.0,-25.82467269897461,-26.49183112924749,0.2608244038725187,-27.06649780273437,-25.823291778564453,0.0013809204101562,prim,0.5,1e+20,0.0096120999999999,1e+20,13421,41,0.013114092,0.448582352,0.468512545,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.013114092
41,83,40,91,2,72,t_m_18_0,m,0.001,0.001,-25.99570083618164,0.3000000119209289,-25.845701217651367,-26.515614624861836,0.2545620201491878,-27.037860870361328,-25.83724594116211,0.1285572052001953,prim,0.5,1e+20,0.0096120999999999,1e+20,13442,42,0.012890848,0.420353395,0.440094443,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.3000000119209289,0.012890848
42,85,41,91,0,49,t_m_12_1,m,0.001,0.001,-26.034505844116207,0.0,-26.034505844116207,-26.542370345566297,0.2479957095615094,-27.06849670410156,-25.839921951293945,0.1338787078857421,prim,0.5,1e+20,0.0096120999999999,1e+20,13463,43,0.01278291,0.3862342999999999,0.4058351889999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,0.0,0.01278291
43,87,42,90,87,2063,t_z_219_7_3,z,0.004,0.004,-26.561737060546875,1.0,-26.061737060546875,-26.558079931471084,0.2410027960360114,-27.0692138671875,-25.84139442443848,0.1370525360107421,prim,0.5,1e+20,0.0096120999999999,1e+20,13467,44,0.012896842,0.3789228789999999,0.3986439019999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,1.0,0.012896842
44,88,43,89,38,639,t_z_112_7_3,z,0.996,0.996,-25.856830596923828,-0.5,-26.106830596923828,-26.560744789209256,0.2418415521942044,-27.072343826293945,-25.856830596923828,0.121490478515625,prim,0.5,1e+20,0.0096120999999999,1e+20,13468,45,0.012787997,0.468924697,0.488589047,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.012787997
45,91,44,89,16,401,t_z_88_6_0,z,0.5,0.5,-26.6212100982666,1.0,-26.1212100982666,-26.563812448737327,0.2399838519167232,-27.075328826904297,-25.91933250427246,0.0585498809814453,prim,0.5,1e+20,0.0096120999999999,1e+20,13469,46,0.012773768,0.410445773,0.430072226,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,1.0,0.012773768
46,93,45,68,29,647,t_z_113_112_3,z,0.997,0.997,-25.930744171142575,-0.5,-26.180744171142575,-26.555267502279843,0.2731168745240109,-27.087703704833984,-25.930744171142575,0.057037353515625,prim,0.5,1e+20,0.0096120999999999,1e+20,13478,47,0.012865641,0.413795038,0.433490115,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.012865641
47,95,46,67,1,146,t_z_16_23_1,z,0.998,0.998,-26.000864028930664,-0.5,-26.250864028930664,-26.576888269452905,0.2649526215269915,-27.102767944335938,-26.000864028930664,0.0138969421386718,prim,0.5,1e+20,0.0096120999999999,1e+20,13479,48,0.0129551419999999,0.463386524,0.483205192,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.0129551419999999
48,97,47,66,60,2038,t_z_238_321_3,z,0.998,0.998,-26.02029800415039,-0.5,-26.27029800415039,-26.591152826944988,0.2572158032608252,-27.10830307006836,-26.02029800415039,0.0537605285644531,prim,0.5,1e+20,0.0096120999999999,1e+20,13479,49,0.01297788,0.463527366,0.483378005,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.01297788
49,99,48,64,42,1220,t_z_64_65_2,z,0.999,0.999,-26.087446212768555,-0.5,-26.337446212768555,-26.61486157774925,0.2499367194615436,-27.12057113647461,-26.087446212768555,0.0363101959228515,prim,0.5,1e+20,0.0096120999999999,1e+20,13480,50,0.0126444079999999,0.347329634,0.366814136,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.0126444079999999
50,101,49,62,37,1173,t_z_213_212_2,z,0.999,0.999,-26.132143020629883,-0.5,-26.382143020629883,-26.63065233538228,0.2455329198927198,-27.128955841064453,-26.132143020629883,0.0056114196777343,prim,0.5,1e+20,0.0096120999999999,1e+20,13480,51,0.013345121,0.4709470729999999,0.4911508399999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.013345121
51,103,50,61,20,600,t_z_88_109_0,z,0.999,0.999,-26.145479202270508,-0.5,-26.395479202270508,-26.64754117121462,0.2391469832149198,-27.137722015380856,-26.145479202270508,0.0035400390625,prim,0.5,1e+20,0.0096120999999999,1e+20,13480,52,0.0134668259999999,0.485092122,0.5054152389999998,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__full-prim__seed0.branches.csv,full-prim,real_08,-0.5,0.0134668259999999
0,1,0,180,34,61,t_m_15_1,m,0.1300668475532212,0.1300668475532212,-24.733198165893555,0.0,-24.733198165893555,-25.571889283921983,0.4478997762465496,-26.717779159545895,-24.733198165893555,0.0087451934814453,none,0.0,1e+20,0.0096120999999999,1e+20,12699,1,0.012769478,0.5549389,0.567711229,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012769478
1,2,1,183,37,63,t_m_15_3,m,0.1432401511583267,0.1432401511583267,-24.671018600463867,0.0,-24.671018600463867,-25.508985279687767,0.4325000232428189,-26.683897018432617,-24.671018600463867,0.0002632141113281,none,0.0,1e+20,0.0096120999999999,1e+20,12715,2,0.012798663,0.47373005,0.4865312869999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012798663
2,4,2,169,43,81,t_m_20_1,m,0.1526680219470218,0.1526680219470218,-24.674945831298828,0.0,-24.674945831298828,-25.4400436243362,0.3773801753249896,-26.64561462402344,-24.674945831298828,0.0070362091064453,none,0.0,1e+20,0.0096120999999999,1e+20,12727,3,0.01299001,0.4726030609999999,0.485595543,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.01299001
3,6,3,168,41,79,t_m_19_3,m,0.1999983431312014,0.1999983431312014,-24.68632125854492,0.0,-24.68632125854492,-25.4415252776373,0.3739766190248393,-26.61986541748047,-24.68632125854492,0.0075912475585937,none,0.0,1e+20,0.0096120999999999,1e+20,12729,4,0.01282647,0.4502749229999999,0.4631034749999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.01282647
4,8,4,168,44,83,t_m_20_3,m,0.1300852128619953,0.1300852128619953,-24.738307952880856,0.0,-24.738307952880856,-25.44017905280704,0.3669034682899854,-26.600385665893555,-24.738307952880856,0.0026054382324218,none,0.0,1e+20,0.0096120999999999,1e+20,12733,5,0.012886556,0.4621109809999999,0.474999814,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012886556
5,10,5,167,39,70,t_m_17_2,m,0.1661666666666665,0.1661666666666665,-24.77631378173828,0.0,-24.77631378173828,-25.451695562122826,0.3567395666033267,-26.585390090942383,-24.77631378173828,0.0179367065429687,none,0.0,1e+20,0.0096120999999999,1e+20,12735,6,0.012776889,0.410893043,0.4236726889999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012776889
6,12,6,190,43,71,t_m_17_3,m,0.131871835044196,0.131871835044196,-24.82423591613769,0.0,-24.82423591613769,-25.54587100179572,0.4039656969361358,-26.591611862182617,-24.82423591613769,0.0024223327636718,none,0.0,1e+20,0.0096120999999999,1e+20,12758,7,0.01283944,0.362266272,0.375107999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.01283944
7,14,7,193,45,76,t_m_19_0,m,0.2002999999999999,0.2002999999999999,-24.816184997558597,0.0,-24.816184997558597,-25.587312006579776,0.3962989414225529,-26.515874862670895,-24.816184997558597,0.0149707794189453,none,0.0,1e+20,0.0096120999999999,1e+20,12783,8,0.012800061,0.4572119909999999,0.4700145339999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012800061
8,16,8,188,35,57,t_m_14_1,m,0.1667499999999998,0.1667499999999998,-24.842771530151367,0.0,-24.842771530151367,-25.611586246084656,0.3863491458237887,-26.528343200683597,-24.842771530151367,0.0241775512695312,none,0.0,1e+20,0.0096120999999999,1e+20,12790,9,0.017266987,0.47120197,0.4884714119999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.017266987
9,18,9,164,39,69,t_m_17_1,m,0.2037867868270683,0.2037867868270683,-24.91173553466797,0.0,-24.91173553466797,-25.582450203779267,0.3403785101439308,-26.423080444335938,-24.91173553466797,0.0269279479980468,none,0.0,1e+20,0.0096120999999999,1e+20,12805,10,0.013127676,0.443412318,0.456542433,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.013127676
10,21,10,175,29,43,t_m_10_3,m,0.1755575006439436,0.1755575006439436,-25.10507583618164,0.0,-25.10507583618164,-25.754841526576453,0.4066476139298222,-26.71050262451172,-25.10507583618164,0.0030937194824218,none,0.0,1e+20,0.0096120999999999,1e+20,12870,11,0.0127745729999999,0.484453534,0.4972306129999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.0127745729999999
11,23,11,166,5,9,t_m_2_1,m,0.1554598930481281,0.1554598930481281,-25.122312545776367,0.0,-25.122312545776367,-25.80832662927099,0.3754974988959545,-26.742494583129883,-25.122312545776367,0.0012321472167968,none,0.0,1e+20,0.0096120999999999,1e+20,12927,12,0.0127465259999999,0.4458091069999999,0.4585581289999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.0127465259999999
12,25,12,168,10,21,t_m_5_1,m,0.1853157894736841,0.1853157894736841,-25.178447723388672,0.0,-25.178447723388672,-25.9107525462196,0.3811352051225797,-26.771953582763672,-25.178447723388672,0.0169124603271484,none,0.0,1e+20,0.0096120999999999,1e+20,12981,13,0.012895534,0.445190493,0.458088628,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012895534
13,27,13,153,11,28,t_m_7_0,m,0.1671851851851851,0.1671851851851851,-25.187952041625977,0.0,-25.187952041625977,-25.93486269782571,0.3672541225407571,-26.779083251953125,-25.187952041625977,0.00311279296875,none,0.0,1e+20,0.0096120999999999,1e+20,12991,14,0.0130640659999999,0.4598001319999999,0.472866318,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.0130640659999999
14,29,14,134,1,2,t_m_0_2,m,0.0563333333333333,0.0563333333333333,-25.376459121704105,0.0,-25.376459121704105,-26.03328051495908,0.3831555793469054,-26.798810958862305,-25.376459121704105,0.0009346008300781,none,0.0,1e+20,0.0096120999999999,1e+20,13032,15,0.012762623,0.4443083629999999,0.4570729539999999,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012762623
15,31,15,110,14,53,t_m_13_1,m,0.1012999999999995,0.1012999999999995,-25.32709503173828,0.0,-25.32709503173828,-25.99978119243275,0.3773402041033981,-26.818368911743164,-25.32709503173828,0.0235805511474609,none,0.0,1e+20,0.0096120999999999,1e+20,13071,16,0.012709259,0.36555102,0.378262523,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012709259
16,33,16,113,24,84,t_m_21_0,m,0.2361052631578948,0.2361052631578948,-25.32408905029297,0.0,-25.32408905029297,-26.03899839283091,0.3544529029456584,-26.83014488220215,-25.32408905029297,0.1473560333251953,none,0.0,1e+20,0.0096120999999999,1e+20,13091,17,0.0130775119999999,0.4107899729999999,0.423869737,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.0130775119999999
17,35,17,118,35,142,t_z_16_20_3,z,0.6002,0.6002,-25.469165802001957,0.0,-25.469165802001957,-26.0745199332803,0.3427982225942885,-26.84070205688477,-25.469165802001957,0.0327033996582031,none,0.0,1e+20,0.0096120999999999,1e+20,13107,18,0.012802595,0.348158291,0.360963513,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012802595
18,37,18,117,22,80,t_m_20_0,m,0.3997999999999999,0.3997999999999999,-25.518337249755856,0.0,-25.518337249755856,-26.0870785346398,0.3364982698566822,-26.844392776489254,-25.518337249755856,0.0057792663574218,none,0.0,1e+20,0.0096120999999999,1e+20,13108,19,0.012940325,0.456754504,0.469696677,True,branched,,results/c0_prim_decomposition/raw/production-scip/real_08/production-scip__real_08__gcnn__seed0.branches.csv,gcnn,real_08,0.0,0.012940325
